,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id
26343,0,0,345,1347,1,179,1,179,8,3,1,0,34,16,0.0,0,0,0,0,0,0,1347,8,7,26343
26344,0,0,495,1347,43,13,43,13,6,3,1,0,31,34,1.0,0,4,2,2,0,0,1347,8,7,26344
26345,0,0,433,1348,52,21,52,21,3,0,1,0,24,16,0.0,0,4,0,0,0,0,1348,5,5,26345
26346,0,0,12,1348,45,62,45,62,1,0,1,0,24,7,0.0,0,0,0,1,0,0,1348,5,5,26346
26347,8,0,322,1348,26,58,26,58,1,0,1,0,50,1,0.0,0,1,0,1,0,0,1348,5,5,26347
26348,2,2,307,1348,1,57,1,57,1,0,1,0,23,4,1.0,0,4,1,2,0,0,1348,5,5,26348
26349,8,0,349,1348,26,19,26,19,11,0,1,0,34,13,1.0,0,1,0,1,0,0,1348,5,5,26349
26350,2,2,83,1348,1,57,1,57,8,0,1,0,20,4,1.0,0,4,1,2,0,0,1348,5,5,26350
26351,2,2,194,1348,1,16,1,16,6,0,1,0,36,4,1.0,0,4,1,2,0,0,1348,5,5,26351
26352,0,0,292,1348,34,1,34,1,9,0,1,0,33,16,1.0,0,2,0,0,0,0,1348,5,5,26352
26353,0,0,351,1348,80,12,80,12,9,0,1,0,55,12,1.0,0,4,0,0,0,0,1348,5,5,26353
26354,0,0,278,1348,35,135,35,135,7,1,1,0,47,17,1.0,0,1,2,1,0,0,1348,5,5,26354
26355,0,0,429,1348,81,125,81,125,7,1,1,0,55,16,0.0,0,2,0,0,0,0,1348,5,5,26355
26356,0,0,315,1348,78,39,78,39,3,1,1,0,48,9,0.0,0,0,0,0,0,0,1348,5,5,26356
26357,2,2,450,1348,43,84,43,84,2,1,1,0,43,6,1.0,0,4,1,2,0,0,1348,5,5,26357
26358,0,0,384,1348,87,135,87,135,9,1,1,0,12,0,0.0,0,2,0,0,0,0,1348,5,5,26358
26359,0,0,266,1348,22,147,22,147,9,1,1,0,10,10,0.0,0,4,2,1,0,0,1348,5,5,26359
26360,12,1,38,1348,11,57,11,57,0,2,1,0,21,4,,0,4,1,2,0,0,1348,5,5,26360
26361,7,1,40,1348,1,57,1,57,3,2,1,0,47,4,1.0,0,4,1,2,0,0,1348,5,5,26361
26362,0,0,72,1348,41,52,41,52,4,2,1,0,21,5,0.0,0,0,0,1,0,0,1348,5,5,26362
26363,12,1,162,1348,11,53,11,53,1,2,1,0,14,4,1.0,0,4,1,2,0,0,1348,5,5,26363
26364,0,0,92,1348,56,130,56,130,2,2,1,0,52,14,0.0,0,4,2,2,0,0,1348,5,5,26364
26365,2,2,243,1348,1,16,1,16,10,2,1,0,37,4,,0,4,1,2,0,0,1348,5,5,26365
26366,0,0,41,1348,26,7,26,7,11,2,1,0,11,34,1.0,0,4,2,2,0,0,1348,5,5,26366
26367,0,0,44,1348,31,57,31,57,8,2,1,0,38,34,1.0,0,4,2,2,0,0,1348,5,5,26367
26368,8,0,111,1348,32,61,32,61,9,2,1,0,9,18,1.0,0,4,2,1,0,0,1348,5,5,26368
26369,0,0,271,1348,64,147,64,147,0,3,1,0,57,13,1.0,0,4,2,1,0,0,1348,5,5,26369
26370,0,0,97,1348,41,204,41,204,3,3,1,0,21,9,0.0,0,1,0,0,0,0,1348,5,5,26370
26371,0,0,24,1348,31,147,31,147,3,3,1,0,57,14,0.0,0,4,2,2,0,0,1348,5,5,26371
26372,0,0,523,1348,25,137,25,137,4,3,1,0,30,16,0.0,0,4,0,0,0,0,1348,5,5,26372
26373,11,1,354,1348,1,84,1,84,4,3,1,0,54,19,1.0,0,4,1,2,0,0,1348,5,5,26373
26374,0,0,25,1348,36,136,36,136,2,3,1,0,35,14,0.0,0,4,2,2,0,0,1348,5,5,26374
26375,7,1,99,1348,82,16,82,16,2,3,1,0,33,4,,0,4,1,2,0,0,1348,5,5,26375
26376,0,0,259,1348,10,147,10,147,10,3,1,0,31,13,0.0,0,4,2,1,0,0,1348,5,5,26376
26377,2,2,356,1348,82,57,82,57,5,3,1,0,27,4,,0,4,1,2,0,0,1348,5,5,26377
26378,0,0,475,1348,83,53,83,53,5,3,1,0,1,22,1.0,1,4,3,3,0,0,1348,5,5,26378
26379,0,0,172,1348,53,53,53,53,9,3,1,0,11,8,0.0,1,4,3,3,0,0,1348,5,5,26379
26380,0,0,433,1349,16,39,16,39,3,0,1,0,8,12,1.0,0,3,0,0,0,0,1349,5,5,26380
26381,0,0,381,1349,31,63,31,63,4,0,1,0,53,9,,0,1,0,0,0,0,1349,5,5,26381
26382,0,0,2,1349,41,56,41,56,2,0,1,0,23,5,1.0,0,0,0,1,0,0,1349,5,5,26382
26383,0,0,32,1349,82,161,82,161,10,0,1,0,1,2,0.0,0,0,0,0,0,0,1349,5,5,26383
26384,2,2,372,1349,1,16,1,16,8,0,1,0,57,4,1.0,0,4,1,2,0,0,1349,5,5,26384
26385,0,0,446,1349,33,9,33,9,8,0,1,0,6,10,0.0,0,1,0,1,0,0,1349,5,5,26385
26386,0,0,292,1349,49,161,49,161,0,1,1,0,36,2,0.0,0,0,0,0,0,0,1349,5,5,26386
26387,0,0,352,1349,45,162,45,162,3,1,1,0,38,3,0.0,1,0,4,3,0,0,1349,5,5,26387
26388,0,0,142,1349,87,2,87,2,11,1,1,0,46,16,,0,2,0,0,0,0,1349,5,5,26388
26389,2,2,526,1349,136,84,136,84,8,1,1,0,41,19,1.0,0,4,1,2,0,0,1349,5,5,26389
26390,0,0,54,1349,49,57,49,57,6,1,1,0,44,24,,0,4,2,2,0,0,1349,5,5,26390
26391,0,0,143,1349,121,167,121,167,9,1,1,0,5,22,0.0,1,3,3,3,0,0,1349,5,5,26391
26392,0,0,501,1349,1,2,1,2,0,2,1,0,29,27,1.0,0,1,0,1,0,0,1349,5,5,26392
26393,0,0,205,1349,16,57,16,57,1,2,1,0,59,5,0.0,0,4,0,1,0,0,1349,5,5,26393
26394,0,0,7,1349,43,55,43,55,1,2,1,0,0,7,0.0,0,1,0,1,0,0,1349,5,5,26394
26395,8,0,390,1349,34,16,34,16,10,2,1,0,36,7,1.0,0,4,2,1,0,0,1349,5,5,26395
26396,0,0,183,1349,16,18,16,18,11,2,1,0,48,5,0.0,0,4,0,1,0,0,1349,5,5,26396
26397,12,1,287,1349,33,57,33,57,7,3,1,0,39,4,1.0,0,4,1,2,0,0,1349,5,5,26397
26398,0,0,186,1349,28,147,28,147,3,3,1,0,3,7,1.0,0,4,2,1,0,0,1349,5,5,26398
26399,0,0,441,1349,10,212,10,212,1,3,1,0,15,22,0.0,1,3,3,3,0,0,1349,5,5,26399
26400,8,0,25,1349,55,57,55,57,2,3,1,0,49,18,,0,4,2,1,0,0,1349,5,5,26400
26401,0,0,511,1349,36,63,36,63,11,3,1,0,11,0,0.0,0,1,0,0,0,0,1349,5,5,26401
26402,0,0,478,1349,25,53,25,53,5,3,1,0,11,16,0.0,0,4,0,0,0,0,1349,5,5,26402
26403,0,0,327,1349,40,18,40,18,6,3,1,0,23,22,1.0,1,4,3,3,0,0,1349,5,5,26403
26404,0,0,77,1350,38,19,38,19,7,0,1,0,8,15,1.0,1,2,3,3,0,0,1350,16,5,26404
26405,2,2,322,1350,1,4,1,4,3,0,1,0,11,4,0.0,0,4,1,2,0,0,1350,16,5,26405
26406,10,4,2,1350,92,83,92,83,4,0,1,0,32,24,1.0,0,4,2,2,0,0,1350,16,5,26406
26407,0,0,66,1350,46,138,46,138,5,0,1,0,30,34,0.0,0,4,2,2,0,0,1350,16,5,26407
26408,9,3,14,1350,1,4,1,4,5,0,1,0,41,4,0.0,0,4,1,2,0,0,1350,16,5,26408
26409,3,0,429,1350,50,138,50,138,9,0,1,0,21,1,1.0,0,4,0,1,0,0,1350,16,5,26409
26410,8,0,125,1350,7,191,7,191,9,0,1,0,8,1,1.0,0,0,0,1,0,0,1350,16,5,26410
26411,0,0,196,1350,94,5,94,5,0,1,1,0,31,5,0.0,0,1,0,1,0,0,1350,16,5,26411
26412,4,2,402,1350,1,4,1,4,2,1,1,0,25,4,0.0,0,4,1,2,0,0,1350,16,5,26412
26413,2,2,421,1350,1,4,1,4,2,1,1,0,13,4,0.0,0,4,1,2,0,0,1350,16,5,26413
26414,0,0,40,1350,61,143,61,143,8,1,1,0,58,18,,0,1,0,1,0,0,1350,16,5,26414
26415,12,1,204,1350,1,4,1,4,8,1,1,0,10,4,1.0,0,4,1,2,0,0,1350,16,5,26415
26416,0,0,163,1350,3,137,3,137,9,1,1,0,38,9,0.0,0,4,0,0,0,0,1350,16,5,26416
26417,4,2,165,1350,1,4,1,4,0,2,1,0,19,4,1.0,0,4,1,2,0,0,1350,16,5,26417
26418,8,0,313,1350,44,135,44,135,4,2,1,0,50,7,,0,1,2,1,0,0,1350,16,5,26418
26419,5,2,145,1350,1,4,1,4,1,2,1,0,35,4,0.0,0,4,1,2,0,0,1350,16,5,26419
26420,7,1,208,1350,1,4,1,4,2,2,1,0,1,4,,0,4,1,2,0,0,1350,16,5,26420
26421,0,0,96,1350,142,135,142,135,10,2,1,0,57,2,,0,2,0,0,0,0,1350,16,5,26421
26422,4,2,99,1350,1,4,1,4,6,2,1,0,21,4,,0,4,1,2,0,0,1350,16,5,26422
26423,5,2,426,1350,1,4,1,4,9,2,1,0,55,4,,0,4,1,2,0,0,1350,16,5,26423
26424,0,0,273,1350,98,142,98,142,7,3,1,0,38,22,0.0,1,3,3,3,0,0,1350,16,5,26424
26425,6,1,427,1350,1,4,1,4,7,3,1,0,1,4,1.0,0,4,1,2,0,0,1350,16,5,26425
26426,10,4,299,1350,95,42,95,42,0,3,1,0,46,34,1.0,0,4,2,2,0,0,1350,16,5,26426
26427,0,0,343,1350,62,18,62,18,4,3,1,0,47,6,1.0,0,4,1,2,0,0,1350,16,5,26427
26428,0,0,489,1350,112,98,112,98,10,3,1,0,42,3,1.0,1,1,6,3,0,0,1350,16,5,26428
26429,0,0,301,1350,140,98,140,98,11,3,1,0,16,8,0.0,1,2,3,3,0,0,1350,16,5,26429
26430,11,1,410,1350,1,4,1,4,11,3,1,0,57,4,1.0,0,4,1,2,0,0,1350,16,5,26430
26431,0,0,213,1351,10,186,10,186,0,0,1,0,20,7,1.0,0,1,2,1,0,0,1351,16,5,26431
26432,0,0,154,1351,123,174,123,174,3,0,1,0,59,2,1.0,0,3,0,0,0,0,1351,16,5,26432
26433,11,1,479,1351,1,4,1,4,1,0,1,0,4,4,1.0,0,4,1,2,0,0,1351,16,5,26433
26434,0,0,437,1351,106,190,106,190,0,1,1,0,50,8,1.0,1,2,3,3,0,0,1351,16,5,26434
26435,4,2,88,1351,1,4,1,4,10,1,1,0,21,4,1.0,0,4,1,2,0,0,1351,16,5,26435
26436,4,2,144,1351,1,4,1,4,11,1,1,0,47,4,1.0,0,4,1,2,0,0,1351,16,5,26436
26437,0,0,374,1351,39,87,39,87,11,1,1,0,23,8,0.0,1,2,3,3,0,0,1351,16,5,26437
26438,0,0,269,1351,122,55,122,55,9,1,1,0,21,7,0.0,0,1,0,1,0,0,1351,16,5,26438
26439,0,0,460,1351,1,192,1,192,0,2,1,0,14,13,0.0,0,1,0,1,0,0,1351,16,5,26439
26440,8,0,243,1351,28,34,28,34,0,2,1,0,46,13,,0,4,2,1,0,0,1351,16,5,26440
26441,0,0,318,1351,80,35,80,35,4,2,1,0,12,12,,0,4,0,0,0,0,1351,16,5,26441
26442,4,2,22,1351,1,4,1,4,2,2,1,0,7,4,1.0,0,4,1,2,0,0,1351,16,5,26442
26443,0,0,298,1351,140,39,140,39,7,3,1,0,39,0,0.0,0,3,0,0,0,0,1351,16,5,26443
26444,0,0,423,1351,12,127,12,127,3,3,1,0,33,2,0.0,0,1,0,0,0,0,1351,16,5,26444
26445,3,0,475,1351,12,57,12,57,3,3,1,0,6,24,,0,4,2,2,0,0,1351,16,5,26445
26446,0,0,357,1351,20,263,20,263,1,3,1,0,29,8,,1,2,3,3,0,0,1351,16,5,26446
26447,0,0,150,1351,154,158,154,158,2,3,1,0,41,0,,0,2,0,0,0,0,1351,16,5,26447
26448,0,0,401,1351,140,212,140,212,10,3,1,0,1,22,0.0,1,3,3,3,0,0,1351,16,5,26448
26449,4,2,47,1351,1,4,1,4,10,3,1,0,11,4,0.0,0,4,1,2,0,0,1351,16,5,26449
26450,0,0,202,1352,127,67,127,67,10,0,1,0,28,25,,0,3,0,0,0,0,1352,18,14,26450
26451,0,0,81,1352,15,138,15,138,5,0,1,0,33,27,0.0,0,4,2,1,0,0,1352,18,14,26451
26452,0,0,263,1352,68,202,68,202,9,0,1,0,40,11,0.0,0,4,2,2,0,0,1352,18,14,26452
26453,0,0,203,1352,46,84,46,84,9,0,1,0,15,11,0.0,0,4,2,2,0,0,1352,18,14,26453
26454,0,0,105,1352,12,138,12,138,3,1,1,0,34,11,0.0,0,4,2,2,0,0,1352,18,14,26454
26455,12,1,159,1352,1,4,1,4,10,1,1,0,30,4,0.0,0,4,1,2,0,0,1352,18,14,26455
26456,0,0,509,1352,127,20,127,20,11,1,1,0,15,1,0.0,0,4,0,1,0,0,1352,18,14,26456
26457,15,2,69,1352,1,4,1,4,8,1,1,0,47,4,1.0,0,4,1,2,0,0,1352,18,14,26457
26458,0,0,130,1352,50,18,50,18,9,1,1,0,22,1,,0,4,0,1,0,0,1352,18,14,26458
26459,0,0,268,1352,71,107,71,107,9,1,1,0,15,9,0.0,0,4,0,0,0,0,1352,18,14,26459
26460,3,0,338,1352,50,18,50,18,0,2,1,0,11,1,1.0,0,4,0,1,0,0,1352,18,14,26460
26461,0,0,8,1352,3,143,3,143,1,2,1,0,17,3,0.0,0,2,0,0,0,0,1352,18,14,26461
26462,0,0,390,1352,128,90,128,90,2,2,1,0,3,17,0.0,0,1,2,1,0,0,1352,18,14,26462
26463,15,2,74,1352,1,4,1,4,5,2,1,0,58,4,1.0,0,4,1,2,0,0,1352,18,14,26463
26464,0,0,432,1352,112,166,112,166,7,3,1,0,17,7,,0,0,0,1,0,0,1352,18,14,26464
26465,2,2,257,1352,1,4,1,4,0,3,1,0,49,4,0.0,0,4,1,2,0,0,1352,18,14,26465
26466,0,0,409,1352,142,59,142,59,5,3,1,0,24,0,1.0,0,3,0,0,0,0,1352,18,14,26466
26467,0,0,47,1352,140,139,140,139,8,3,1,0,2,13,0.0,0,4,2,1,0,0,1352,18,14,26467
26468,0,0,410,1352,15,18,15,18,6,3,1,0,4,10,0.0,0,4,2,1,0,0,1352,18,14,26468
26469,0,0,359,1352,127,56,127,56,11,4,1,0,49,12,0.0,0,3,0,0,0,0,1352,18,14,26469
26470,4,2,414,1352,1,4,1,4,5,4,1,0,49,4,1.0,0,4,1,2,0,0,1352,18,14,26470
26471,8,0,305,1352,61,39,61,39,9,4,1,0,52,5,1.0,0,0,0,1,0,0,1352,18,14,26471
26472,0,0,50,1353,19,136,19,136,7,0,1,0,20,16,1.0,0,4,0,0,0,0,1353,18,14,26472
26473,0,0,314,1353,88,154,88,154,3,0,1,0,57,10,0.0,0,0,0,1,0,0,1353,18,14,26473
26474,13,2,140,1353,1,4,1,4,4,0,1,0,16,4,0.0,0,4,1,2,0,0,1353,18,14,26474
26475,0,0,3,1353,7,2,7,2,1,0,1,0,4,2,,0,2,0,0,0,0,1353,18,14,26475
26476,3,0,368,1353,156,42,156,42,10,0,1,0,21,14,1.0,0,4,2,2,0,0,1353,18,14,26476
26477,0,0,83,1353,44,142,44,142,11,0,1,0,3,5,1.0,0,0,0,1,0,0,1353,18,14,26477
26478,3,0,308,1353,110,166,110,166,5,0,1,0,3,5,1.0,0,0,0,1,0,0,1353,18,14,26478
26479,4,2,104,1353,1,4,1,4,8,0,1,0,10,4,0.0,0,4,1,2,0,0,1353,18,14,26479
26480,0,0,280,1353,84,90,84,90,9,0,1,0,54,9,,0,2,0,0,0,0,1353,18,14,26480
26481,0,0,437,1353,92,141,92,141,0,1,1,0,33,14,0.0,0,4,2,2,0,0,1353,18,14,26481
26482,0,0,498,1353,7,123,7,123,0,1,1,0,19,2,0.0,0,3,0,0,0,0,1353,18,14,26482
26483,0,0,373,1353,140,52,140,52,3,1,1,0,7,9,0.0,0,3,0,0,0,0,1353,18,14,26483
26484,0,0,487,1353,57,59,57,59,11,1,1,0,54,9,0.0,0,3,0,0,0,0,1353,18,14,26484
26485,8,0,412,1353,156,137,156,137,5,1,1,0,49,17,1.0,0,4,2,1,0,0,1353,18,14,26485
26486,7,1,363,1353,1,4,1,4,9,1,1,0,50,4,,0,4,1,2,0,0,1353,18,14,26486
26487,0,0,390,1353,74,177,74,177,4,2,1,0,15,0,1.0,0,4,0,0,0,0,1353,18,14,26487
26488,0,0,285,1353,151,64,151,64,2,2,1,0,21,27,0.0,0,4,2,1,0,0,1353,18,14,26488
26489,0,0,43,1353,65,191,65,191,10,2,1,0,30,10,0.0,0,0,0,1,0,0,1353,18,14,26489
26490,7,1,256,1353,1,4,1,4,11,2,1,0,0,4,1.0,0,4,1,2,0,0,1353,18,14,26490
26491,3,0,387,1353,128,177,128,177,8,2,1,0,34,14,1.0,0,4,2,2,0,0,1353,18,14,26491
26492,0,0,233,1353,19,67,19,67,0,3,1,0,22,22,0.0,1,3,3,3,0,0,1353,18,14,26492
26493,0,0,408,1353,138,212,138,212,3,3,1,0,56,22,1.0,1,3,3,3,0,0,1353,18,14,26493
26494,0,0,474,1353,7,142,7,142,5,3,1,0,21,9,0.0,0,3,0,0,0,0,1353,18,14,26494
26495,0,0,371,1354,55,145,55,145,7,0,1,0,41,2,0.0,0,2,0,0,0,0,1354,40,14,26495
26496,8,0,224,1354,93,45,93,45,3,0,1,0,27,2,1.0,0,0,0,0,0,0,1354,40,14,26496
26497,0,0,12,1354,78,94,78,94,4,0,1,0,34,2,0.0,0,2,0,0,0,0,1354,40,14,26497
26498,0,0,79,1354,146,75,146,75,1,0,1,0,56,27,1.0,0,1,0,1,0,0,1354,40,14,26498
26499,0,0,368,1354,88,91,88,91,5,0,1,0,33,14,0.0,0,4,2,2,0,0,1354,40,14,26499
26500,0,0,125,1354,103,27,103,27,7,1,1,0,0,27,,0,4,2,1,0,0,1354,40,14,26500
26501,3,0,196,1354,121,174,121,174,4,1,1,0,30,16,1.0,0,3,0,0,0,0,1354,40,14,26501
26502,3,0,419,1354,78,145,78,145,4,1,1,0,46,18,1.0,0,1,0,1,0,0,1354,40,14,26502
26503,3,0,406,1354,75,38,75,38,1,1,1,0,49,0,1.0,0,1,0,0,0,0,1354,40,14,26503
26504,0,0,373,1354,34,74,34,74,2,1,1,0,30,9,1.0,0,3,0,0,0,0,1354,40,14,26504
26505,3,0,466,1354,25,31,25,31,2,1,1,0,46,16,1.0,0,4,0,0,0,0,1354,40,14,26505
26506,4,2,284,1354,1,4,1,4,11,1,1,0,40,4,1.0,0,4,1,2,0,0,1354,40,14,26506
26507,0,0,395,1354,21,77,21,77,11,1,1,0,37,16,1.0,0,3,0,0,0,0,1354,40,14,26507
26508,2,2,227,1354,1,4,1,4,9,1,1,0,9,4,1.0,0,4,1,2,0,0,1354,40,14,26508
26509,0,0,266,1354,43,165,43,165,9,1,1,0,59,16,0.0,0,1,0,0,0,0,1354,40,14,26509
26510,0,0,70,1354,98,37,98,37,9,1,1,0,10,15,0.0,1,2,3,3,0,0,1354,40,14,26510
26511,2,2,130,1354,62,27,62,27,7,2,1,0,47,19,0.0,0,4,1,2,0,0,1354,40,14,26511
26512,4,2,229,1354,1,4,1,4,0,2,1,0,32,4,,0,4,1,2,0,0,1354,40,14,26512
26513,0,0,57,1354,22,77,22,77,4,2,1,0,33,18,0.0,0,0,0,1,0,0,1354,40,14,26513
26514,0,0,109,1354,26,74,26,74,1,2,1,0,30,18,0.0,0,0,0,1,0,0,1354,40,14,26514
26515,0,0,5,1354,40,3,40,3,1,2,1,0,23,20,0.0,1,3,3,3,0,0,1354,40,14,26515
26516,0,0,110,1354,66,34,66,34,10,2,1,0,5,17,,0,4,2,1,0,0,1354,40,14,26516
26517,0,0,391,1354,34,76,34,76,8,2,1,0,41,2,0.0,0,3,0,0,0,0,1354,40,14,26517
26518,0,0,132,1354,35,75,35,75,6,2,1,0,58,27,0.0,0,1,0,1,0,0,1354,40,14,26518
26519,2,2,74,1354,62,152,62,152,6,2,1,0,56,6,0.0,0,4,1,2,0,0,1354,40,14,26519
26520,0,0,387,1354,32,3,32,3,9,2,1,0,42,16,1.0,0,3,0,0,0,0,1354,40,14,26520
26521,2,2,187,1354,62,6,62,6,0,3,1,0,57,19,0.0,0,4,1,2,0,0,1354,40,14,26521
26522,0,0,366,1354,66,45,66,45,2,3,1,0,17,9,0.0,0,0,0,0,0,0,1354,40,14,26522
26523,2,2,343,1354,26,6,26,6,5,3,1,0,56,19,0.0,0,4,1,2,0,0,1354,40,14,26523
26524,3,0,189,1354,12,75,12,75,6,3,1,0,39,27,1.0,0,1,0,1,0,0,1354,40,14,26524
26525,0,0,61,1355,146,97,146,97,3,0,1,0,35,0,0.0,0,1,0,0,0,0,1355,40,14,26525
26526,15,2,66,1355,1,4,1,4,5,0,1,0,18,4,,0,4,1,2,0,0,1355,40,14,26526
26527,2,2,249,1355,73,34,73,34,5,0,1,0,23,4,0.0,0,4,1,2,0,0,1355,40,14,26527
26528,9,3,194,1355,1,4,1,4,6,0,1,0,57,4,1.0,0,4,1,2,0,0,1355,40,14,26528
26529,0,0,85,1355,47,6,47,6,9,0,1,0,37,8,0.0,1,4,3,3,0,0,1355,40,14,26529
26530,3,0,239,1355,36,105,36,105,7,1,1,0,7,27,1.0,0,0,2,1,0,0,1355,40,14,26530
26531,0,0,131,1355,12,76,12,76,0,2,1,0,40,13,0.0,0,0,0,1,0,0,1355,40,14,26531
26532,0,0,58,1355,26,50,26,50,4,2,1,0,32,34,0.0,0,4,2,2,0,0,1355,40,14,26532
26533,4,2,287,1355,1,4,1,4,5,2,1,0,22,4,,0,4,1,2,0,0,1355,40,14,26533
26534,7,1,185,1355,1,4,1,4,5,2,1,0,52,4,,0,4,1,2,0,0,1355,40,14,26534
26535,0,0,398,1355,12,152,12,152,7,3,1,0,14,11,0.0,0,4,2,2,0,0,1355,40,14,26535
26536,3,0,456,1355,36,38,36,38,8,3,1,0,34,9,1.0,0,1,0,0,0,0,1355,40,14,26536
26537,0,0,428,1355,158,50,158,50,6,3,1,0,37,21,0.0,1,4,3,3,0,0,1355,40,14,26537
26538,0,0,31,1356,32,100,32,100,3,0,1,0,29,16,0.0,0,2,0,0,0,0,1356,40,14,26538
26539,0,0,65,1356,93,74,93,74,10,0,1,0,15,18,0.0,0,0,0,1,0,0,1356,40,14,26539
26540,0,0,66,1356,78,122,78,122,5,0,1,0,29,1,0.0,0,0,0,1,0,0,1356,40,14,26540
26541,0,0,15,1356,59,34,59,34,8,0,1,0,39,11,0.0,0,4,2,2,0,0,1356,40,14,26541
26542,0,0,252,1356,29,111,29,111,11,1,1,0,54,16,0.0,0,3,0,0,0,0,1356,40,14,26542
26543,0,0,228,1356,72,122,72,122,5,1,1,0,49,15,1.0,1,3,3,3,0,0,1356,40,14,26543
26544,0,0,219,1356,77,48,77,48,8,1,1,0,24,8,,1,2,3,3,0,0,1356,40,14,26544
26545,0,0,180,1356,146,113,146,113,6,1,1,0,33,14,0.0,0,4,2,2,0,0,1356,40,14,26545
26546,8,0,269,1356,46,113,46,113,9,1,1,0,8,10,1.0,0,0,2,1,0,0,1356,40,14,26546
26547,0,0,205,1356,49,69,49,69,9,1,1,0,1,34,0.0,0,4,2,2,0,0,1356,40,14,26547
26548,0,0,513,1356,49,37,49,37,7,2,1,0,49,5,0.0,0,1,0,1,0,0,1356,40,14,26548
26549,0,0,198,1356,45,29,45,29,0,2,1,0,8,24,,0,4,2,2,0,0,1356,40,14,26549
26550,2,2,183,1356,1,4,1,4,0,2,1,0,17,4,1.0,0,4,1,2,0,0,1356,40,14,26550
26551,8,0,318,1356,1,45,1,45,3,2,1,0,16,1,1.0,0,0,0,1,0,0,1356,40,14,26551
26552,0,0,207,1356,88,43,88,43,1,2,1,0,49,13,0.0,0,1,0,1,0,0,1356,40,14,26552
26553,4,2,95,1356,1,4,1,4,1,2,1,0,48,4,1.0,0,4,1,2,0,0,1356,40,14,26553
26554,0,0,435,1356,18,152,18,152,3,3,1,0,54,34,1.0,0,4,2,2,0,0,1356,40,14,26554
26555,0,0,102,1356,146,44,146,44,4,3,1,0,32,23,1.0,1,0,4,3,0,0,1356,40,14,26555
26556,0,0,61,1357,146,163,146,163,0,0,1,1,24,16,1.0,0,0,0,0,0,0,1357,27,0,26556
26557,0,0,155,1357,46,28,46,28,3,0,1,1,21,27,,0,0,0,1,0,0,1357,27,0,26557
26558,4,2,372,1357,1,4,1,4,10,0,1,1,52,4,0.0,0,4,1,2,0,0,1357,27,0,26558
26559,0,0,123,1357,34,28,34,28,5,0,1,1,36,1,1.0,0,0,0,1,0,0,1357,27,0,26559
26560,0,0,447,1357,80,81,80,81,8,0,1,1,17,15,1.0,1,2,3,3,0,0,1357,27,0,26560
26561,0,0,124,1357,43,305,43,305,8,0,1,1,56,3,1.0,1,0,4,3,0,0,1357,27,0,26561
26562,0,0,263,1357,74,15,74,15,6,0,1,1,42,3,1.0,0,2,0,0,0,0,1357,27,0,26562
26563,0,0,525,1357,96,170,96,170,9,0,1,1,49,8,0.0,1,3,3,3,0,0,1357,27,0,26563
26564,0,0,424,1357,17,192,17,192,0,1,1,1,58,0,0.0,0,2,0,0,0,0,1357,27,0,26564
26565,0,0,406,1357,96,190,96,190,3,1,1,1,37,8,0.0,1,2,3,3,0,0,1357,27,0,26565
26566,2,2,108,1357,1,4,1,4,10,1,1,1,34,4,0.0,0,4,1,2,0,0,1357,27,0,26566
26567,0,0,38,1357,72,15,72,15,8,1,1,1,50,15,0.0,1,2,3,3,0,0,1357,27,0,26567
26568,0,0,229,1357,74,69,74,69,6,1,1,1,3,0,0.0,0,4,0,0,0,0,1357,27,0,26568
26569,0,0,109,1357,59,86,59,86,9,1,1,1,58,10,0.0,0,0,2,1,0,0,1357,27,0,26569
26570,4,2,377,1357,1,4,1,4,7,2,1,1,36,4,,0,4,1,2,0,0,1357,27,0,26570
26571,4,2,242,1357,1,4,1,4,3,2,1,1,50,4,1.0,0,4,1,2,0,0,1357,27,0,26571
26572,2,2,339,1357,1,4,1,4,4,2,1,1,0,4,,0,4,1,2,0,0,1357,27,0,26572
26573,0,0,313,1357,98,32,98,32,2,2,1,1,23,15,0.0,1,3,3,3,0,0,1357,27,0,26573
26574,0,0,320,1357,16,157,16,157,10,2,1,1,10,25,,0,2,0,0,0,0,1357,27,0,26574
26575,0,0,148,1357,66,188,66,188,8,2,1,1,23,10,0.0,0,4,2,1,0,0,1357,27,0,26575
26576,2,2,169,1357,1,4,1,4,6,2,1,1,26,4,0.0,0,4,1,2,0,0,1357,27,0,26576
26577,2,2,340,1357,1,4,1,4,6,2,1,1,46,4,,0,4,1,2,0,0,1357,27,0,26577
26578,0,0,115,1357,24,48,24,48,9,2,1,1,27,13,0.0,0,1,0,1,0,0,1357,27,0,26578
26579,0,0,355,1357,13,13,13,13,7,3,1,1,1,12,0.0,0,4,0,0,0,0,1357,27,0,26579
26580,0,0,274,1357,57,181,57,181,4,3,1,1,6,25,1.0,0,2,0,0,0,0,1357,27,0,26580
26581,0,0,488,1357,51,17,51,17,1,3,1,1,42,22,0.0,1,3,3,3,0,0,1357,27,0,26581
26582,15,2,48,1357,1,4,1,4,2,3,1,1,23,4,,0,4,1,2,0,0,1357,27,0,26582
26583,4,2,461,1357,1,4,1,4,10,3,1,1,56,4,1.0,0,4,1,2,0,0,1357,27,0,26583
